,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
324.0,3794.878468709115,212950.88957012835,79302.34744285393,30139.00976979534,0.0,3965957.9470376484,3707854.927710928,2695930.01685502,0.0789897691107537,0.375,0.03749999999999999,0.1875,15.0,218.9352962716797,145.9568641811198,11016.549852882357,0,0.2753895834024969,33699.12521068775,3965.1173721426967,602.7801953959067,5425.021758563161,16859.13407468557,14167.03047570907,0.0,2692.1035989765005,8000000,0.0,0.0,0.0,0.0,3965.1173721426967,7783254.231961226,7930.234744285393,109441.35721264928,16859.13407468557
325.0,4040.3728186059034,213101.44374351963,84408.7440478404,32099.349078820014,0.0,3964855.3671657816,3701494.7231454933,2700019.585426407,0.07892588812827633,0.375,0.03749999999999999,0.1875,15.0,233.09843184264824,155.39895456176552,11013.48713101606,0,0.27551175388239835,33750.24481783009,4220.4372023920205,641.9869815764002,5777.882834187602,17916.60101912548,15054.166797550737,0.0,2862.4342215747406,8000000,0.0,0.0,0.0,0.0,4220.4372023920205,7782858.183437936,8440.874404784041,116508.09312666042,17916.60101912548
326.0,4301.901392392362,213261.74071077208,89811.61439718155,34180.92502145825,0.0,3964395.6887554456,3694048.129722812,2704371.7283573137,0.07885814604352165,0.375,0.03749999999999999,0.1875,15.0,248.18661879186703,165.45774586124472,11012.210246542905,0,0.275669207048435,33804.64660446642,4490.580719859077,683.618500429165,6152.566503862485,19028.492449432724,15986.40247092963,0.0,3042.0899785030956,8000000,0.0,0.0,0.0,0.0,4490.580719859077,7782436.357896898,8981.161439718155,123992.53941863979,19028.492449432724
327.0,4580.357882295153,213432.41402312645,95520.47647559407,36389.085417125985,0.0,3964615.386644077,3685462.2795578428,2709001.5074090906,0.078786376987754,0.375,0.03749999999999999,0.1875,15.0,264.2514162862588,176.16761085750588,11012.82051845577,0,0.27586389413316864,33862.51884261363,4776.023823779704,727.7817083425198,6550.035375082678,20195.31137445494,16964.036755222925,0.0,3231.274619232015,8000000,0.0,0.0,0.0,0.0,4776.023823779704,7781987.228094639,9552.047647559408,131909.56189272006,20195.31137445494
328.0,4876.654694571501,213614.1319744208,101543.80317489408,38729.02481250785,0.0,3965552.285949876,3675684.0993937906,2713924.4355593445,0.07871041992751525,0.375,0.03749999999999999,0.1875,15.0,281.3454631483558,187.56364209890387,11015.423016527433,0,0.27609783996075243,33924.05544449181,5077.190158744705,774.580496250157,6971.224466251413,21417.155121307125,17987.012504070288,0.0,3430.1426172368388,8000000,0.0,0.0,0.0,0.0,5077.190158744705,7781509.213331069,10154.38031748941,140272.82798740192,21417.155121307125
329.0,5191.717571129085,213807.5982224452,107888.76101392834,41205.70557063428,0.0,3967245.4663721807,3664660.7512497446,2719156.4184215013,0.07863012100883948,0.375,0.03749999999999999,0.1875,15.0,299.5221675651395,199.68144504342635,11020.12629547828,0,0.27637313788076395,33989.455230268766,5394.438050696417,824.1141114126856,7417.027002714171,22693.651163850376,19054.861516296773,0.0,3638.789647553604,8000000,0.0,0.0,0.0,0.0,5394.438050696417,7781000.684206488,10788.876101392834,149094.46658456262,22693.651163850376
330.0,5526.479098820369,214013.55218270913,114560.92442689739,43823.768431819626,0.0,3969735.1376528866,3652340.1382069285,2724713.6819938514,0.07854533619330652,0.375,0.03749999999999999,0.1875,15.0,318.83533262425203,212.55688841616802,11027.042049035796,0,0.2766919431470028,34058.92102492315,5728.046221344869,876.4753686363925,7888.278317727532,24023.890559682444,20166.648127329274,0.0,3857.2424323531714,8000000,0.0,0.0,0.0,0.0,5728.046221344869,7780459.9687185325,11456.092442689738,158384.692858717,24023.890559682444
331.0,5881.871004983668,214232.7691499076,121563.96738746675,46587.43231391762,0.0,3973062.4831147944,3638671.47702899,2730612.6855556984,0.07845593418764543,0.375,0.03749999999999999,0.1875,15.0,339.33871182598085,226.22580788398722,11036.284675318873,0,0.2770564645709225,34132.65856944623,6078.198369373337,931.7486462783525,8385.737816505172,25406.360294624068,21320.912213418884,0.0,4085.4480812051856,8000000,0.0,0.0,0.0,0.0,6078.198369373337,7779885.359845169,12156.396738746675,168151.39970138436,25406.360294624068
332.0,6258.815144988157,214466.06009858588,128899.33525636295,49500.38337239419,0.0,3977269.4682903956,3623605.9378373325,2736870.018643435,0.07836179966079966,0.375,0.03749999999999999,0.1875,15.0,361.08548913393213,240.7236594226214,11047.9707452511,0,0.277468954283513,34210.875233042934,6444.966762818147,990.0076674478839,8910.069007030954,26838.87617641558,22515.61307742327,0.0,4323.263098992307,8000000,0.0,0.0,0.0,0.0,6444.966762818147,7779275.124756485,12889.933525636294,178399.71862875714,26838.87617641558
333.0,6658.213099496163,214714.27111109163,136565.90103060135,52565.65365745481,0.0,3982398.6118637226,3607097.349237691,2743502.2812148277,0.07826283673291344,0.375,0.03749999999999999,0.1875,15.0,384.1276788170863,256.08511921139086,11062.218366288118,0,0.2779316954495186,34293.778515185346,6828.295051530067,1051.3130731490962,9461.817658341864,28318.518276316576,23748.07599109645,0.0,4570.442285220124,8000000,0.0,0.0,0.0,0.0,6828.295051530067,7778627.51578947,13656.590103060134,189131.55468805617,28318.518276316576
334.0,7080.934316694063,214978.28237805262,144559.61161533158,55785.4900890533,0.0,3988492.716488436,3589102.9651124896,2750525.9463536274,0.07815897270958282,0.375,0.03749999999999999,0.1875,15.0,408.51544134773445,272.3436275651563,11079.1464346901,0,0.27844698779492216,34381.57432942034,7227.980580766579,1115.7098017810663,10041.388216029594,29841.571272167046,25014.943469890248,0.0,4826.627802276798,8000000,0.0,0.0,0.0,0.0,7227.980580766579,7777940.78330531,14455.961161533158,200345.1017043849,29841.571272167046
335.0,7527.802758635419,215259.00671455255,152873.13130165567,59161.21492135924,0.0,3995594.5575361135,3569584.286767743,2757957.2051857365,0.07805016202202303,0.375,0.03749999999999999,0.1875,15.0,434.29631299819727,289.53087533213153,11098.87377093365,0,0.2790171308337672,34474.46506482171,7643.656565082783,1183.2242984271847,10649.018685844665,31403.47237787067,26312.133632973153,0.0,5091.338744897517,8000000,0.0,0.0,0.0,0.0,7643.656565082783,7777213.190526871,15287.313130165567,212034.3462230149,31403.47237787067
336.0,7999.582041757988,215557.38753417475,161495.49126526655,62693.07938263743,0.0,4003746.5284865024,3548507.9312897203,2765811.794077264,0.07793639031975039,0.375,0.03749999999999999,0.1875,15.0,461.51434856296083,307.6762323753072,11121.51813468473,0,0.2796444047145432,34572.6474259658,8074.774563263328,1253.8615876527488,11284.754288874738,32998.76982597815,27634.80823013917,0.0,5363.961595838976,8000000,0.0,0.0,0.0,0.0,8074.774563263328,7776443.030424127,16149.549126526656,224188.57064790398,32998.76982597815
337.0,8496.959100078748,215874.39622339958,170411.7555315355,66380.11274614953,0.0,4012990.242508621,3525846.533890273,2774104.804665933,0.07781767864729101,0.375,0.03749999999999999,0.1875,15.0,490.20917885069696,326.806119233798,11147.195118079502,0,0.28033104865031006,34676.31005832416,8520.587776576776,1327.6022549229906,11948.420294306916,34621.09507164044,28977.353071624828,0.0,5643.74200001561,8000000,0.0,0.0,0.0,0.0,8520.587776576776,7775628.644676579,17041.175553153553,236791.86827768505,34621.09507164044
338.0,9020.526445777348,216211.02886079167,179602.71539288078,70219.96969852231,0.0,4023366.090804914,3501579.6687971693,2782850.4778380124,0.07769408762082156,0.375,0.03749999999999999,0.1875,15.0,520.4149872563855,346.94332483759035,11176.016918902538,0,0.281079236950923,34785.63097297516,8980.13576964404,1404.3993939704465,12639.594545734017,36263.151974331835,30333.37364743549,0.0,5929.7783268963485,8000000,0.0,0.0,0.0,0.0,8980.13576964404,7774768.444693486,17960.27153928808,249822.68509140308,36263.151974331835
339.0,9570.763155736564,216568.30222927575,189044.62560496663,74208.77950345083,0.0,4034912.7594983475,3475694.770008278,2792061.9833963253,0.07756572150516419,0.375,0.03749999999999999,0.1875,15.0,552.1594128309555,368.1062752206371,11208.090998606522,0,0.28189105274018744,34900.77479245407,9452.231280248332,1484.1755900690166,13357.58031062115,37916.72615426872,31695.708640137873,0.0,6221.017514130849,8000000,0.0,0.0,0.0,0.0,9452.231280248332,7773860.934615043,18904.462560496664,263253.40510841744,37916.72615426872
340.0,10148.014773557796,216947.24907588604,198708.9967047806,78341.00108311274,0.0,4047666.7082229587,3448188.0301397606,2801751.18785789,0.07743273207702482,0.375,0.03749999999999999,0.1875,15.0,585.4623907821805,390.3082605214537,11243.518633952663,0,0.2827684595149855,35021.889848223625,9935.449835239031,1566.820021662255,14101.380194960293,39572.71748129155,33056.463792027214,0.0,6516.253689264333,8000000,0.0,0.0,0.0,0.0,9935.449835239031,7772904.736150613,19870.899670478062,277049.99778789334,39572.71748129155
341.0,10752.472383510352,217348.91258190566,208562.45835108144,82609.2887229145,0.0,4061661.615108,3419065.252852645,2811928.4135527974,0.07729532214772532,0.375,0.03749999999999999,0.1875,15.0,620.3349452025203,413.55663013501356,11282.3933753,0,0.28371327078626507,35149.105169409966,10428.122917554072,1652.1857744582899,14869.67197012461,41221.198208701615,34407.068162449155,0.0,6814.130046252457,8000000,0.0,0.0,0.0,0.0,10428.122917554072,7771898.615034641,20856.245835108144,291171.74707399594,41221.198208701615
342.0,11384.151184090697,217774.340017518,218566.7085497557,87004.37360666736,0.0,4076927.79448721,3388342.632154816,2822602.192942732,0.07715374860900083,0.375,0.03749999999999999,0.1875,15.0,656.7779529283094,437.85196861887295,11324.799429131139,0,0.2847271181313206,35282.52741178415,10928.335427487786,1740.087472133347,15660.787249200124,42851.49859644484,35738.3541912923,0.0,7113.144405152539,8000000,0.0,0.0,0.0,0.0,10928.335427487786,7770841.508798448,21856.67085497557,305571.0821564231,42851.49859644484
343.0,12042.868961983933,218224.57556907937,228678.56286660695,91514.96676383405,0.0,4093491.5953661874,3356047.430472369,2833779.022805298,0.07700832485980084,0.375,0.03749999999999999,0.1875,15.0,694.7809016529192,463.1872677686128,11370.809987128298,0,0.2858114180803661,35422.23778506623,11433.928143330348,1830.2993352766812,16472.69401749013,44452.32097434274,37040.662170494674,0.0,7411.658803848072,8000000,0.0,0.0,0.0,0.0,11433.928143330348,7769732.555468997,22867.856286660695,320193.529630441,44452.32097434274
344.0,12728.22493918598,218700.6523439026,238850.11614453112,96127.68921059149,0.0,4111374.7903765277,3322218.5269853217,2845463.1235999763,0.07685942247152037,0.375,0.03749999999999999,0.1875,15.0,734.3206695684219,489.54711304561465,11420.485528823689,0,0.28696733835450056,35568.2890449997,11942.505807226556,1922.5537842118297,17302.98405790647,46011.88209179545,38303.968733108944,0.0,7707.913358686507,8000000,0.0,0.0,0.0,0.0,11942.505807226556,7768571.122716972,23885.011614453113,334977.8053551226,46011.88209179545
345.0,13439.579533188982,219203.58357692437,249029.0267653074,100827.035045481,0.0,4130593.9665565076,3286906.8085226514,2857656.2099002083,0.07670747195464046,0.375,0.03749999999999999,0.1875,15.0,775.3603576839797,516.9069051226531,11473.872129323632,0,0.28819576406256747,35720.7026237526,12451.451338265371,2016.5407009096202,18148.866308186578,47518.08232115838,39518.0378336912,0.0,8000.044487467176,8000000,0.0,0.0,0.0,0.0,12451.451338265371,7767356.836889947,24902.902676530743,349856.0618107884,47518.08232115838
346.0,14176.03562826703,219734.35308552653,259158.93011525838,105595.37297655827,0.0,4151159.9307359583,3250175.3774584923,2870357.278198668,0.076552962502084,0.375,0.03749999999999999,0.1875,15.0,817.8482093230976,545.2321395487319,11530.999807599885,0,0.2894972645462598,35879.46597748335,12957.946505762919,2111.907459531166,19007.167135780488,48958.69888527526,40672.591468281586,0.0,8286.107416993675,8000000,0.0,0.0,0.0,0.0,12957.946505762919,7766089.611286268,25915.893011525837,364754.30309181666,48958.69888527526
347.0,14936.422000507244,220293.9050426795,269179.9836808537,110412.99117773151,0.0,4173077.143472942,3212099.55462535,2883562.4186248668,0.0763964406040965,0.375,0.03749999999999999,0.1875,15.0,861.7166538754178,574.4777692502787,11591.880954091506,0,0.2908720616309223,36044.53023281084,13458.999184042685,2208.2598235546307,19874.338411991674,50321.598843637934,41757.496138617156,0.0,8564.102705020776,8000000,0.0,0.0,0.0,0.0,13458.999184042685,7764769.672956877,26917.99836808537,379592.97485858516,50321.598843637934
348.0,15719.279565713334,220883.1331638593,279029.5412408263,115258.18947888959,0.0,4196343.196296949,3172766.660253826,2897264.657116222,0.07623850745610318,0.375,0.03749999999999999,0.1875,15.0,906.8815134065384,604.587675604359,11656.508878602635,0,0.2923200000885197,36215.808213952776,13951.477062041315,2305.163789577792,20746.474106200127,51594.96619154913,42762.95988916073,0.0,8832.006302388398,8000000,0.0,0.0,0.0,0.0,13951.477062041315,7763397.587270491,27902.95412408263,394287.7307197159,51594.96619154913
349.0,16522.851123305918,221502.86942908092,288642.94813790685,120107.42168729726,0.0,4220948.347369163,3132275.5622533085,2911453.8343236577,0.07607981511427157,0.375,0.03749999999999999,0.1875,15.0,953.2414109599567,635.4942739733045,11724.856520469899,0,0.29384052114413833,36393.17292904572,14432.147406895343,2402.148433745945,21619.33590371351,52767.53620818272,43679.73373071309,0.0,9087.802477469635,8000000,0.0,0.0,0.0,0.0,14432.147406895343,7761974.279447676,28864.294813790686,408750.36982520414,52767.53620818272
350.0,17345.07524709557,222153.87248694658,297954.44387969974,124935.48933817114,0.0,4246875.130500005,3090735.988548148,2926116.5269913645,0.07592106139237229,0.375,0.03749999999999999,0.1875,15.0,1000.6774181016675,667.1182787344451,11796.875362500014,0,0.29543263985384344,36576.45658739206,14897.722193984988,2498.709786763423,22488.388080870805,53828.829239724655,44499.310504149405,0.0,9329.518735575251,8000000,0.0,0.0,0.0,0.0,14897.722193984988,7760501.052266024,29795.444387969976,422889.9332178709,53828.829239724655
351.0,18183.584922531667,222836.8159117672,306898.15266639664,129715.78642568925,0.0,4274098.051714245,3048267.6083594365,2941236.01672256,0.07576298353645071,0.375,0.03749999999999999,0.1875,15.0,1049.0529762999038,699.3686508666026,11872.494588095125,0,0.2970949271464533,36765.450209031995,15344.907633319832,2594.315728513785,23348.841556624066,54769.37552075066,45214.113815570716,0.0,9555.261705179946,8000000,0.0,0.0,0.0,0.0,15344.907633319832,7758979.599165767,30689.815266639664,436613.9390920859,54769.37552075066
352.0,19035.711448304955,223552.2765064289,315409.1372406963,134420.59274102244,0.0,4302583.386198698,3004998.895864917,2956792.309942364,0.07560635075880136,0.375,0.03749999999999999,0.1875,15.0,1098.2141220175936,732.142748011729,11951.620517218604,0,0.29882549725311697,36959.90387427955,15770.456862034815,2688.4118548204488,24195.70669338404,55580.922498033004,45817.669653340614,0.0,9763.25284469239,8000000,0.0,0.0,0.0,0.0,15770.456862034815,7757412.012045333,31540.91372406963,449829.7299817187,55580.922498033004
353.0,19898.494008231813,224300.72286156914,323424.4870772386,139021.41143179356,0.0,4332289.086514017,2961065.7981072166,2972762.2115266384,0.07545195575746413,0.375,0.03749999999999999,0.1875,15.0,1147.9900389364507,765.3266926243006,12034.136351427824,0,0.30062200114653687,37159.52764408298,16171.224353861931,2780.428228635871,25023.85405772284,56256.61647262667,46304.753712755446,0.0,9951.862759871225,8000000,0.0,0.0,0.0,0.0,16171.224353861931,7755800.783130266,32342.448707723863,462445.8985090322,56256.61647262667
354.0,20768.695179279566,225082.50439467366,330884.4087231072,143489.34440478287,0.0,4363164.810444223,2916610.2368540037,2989119.4530321783,0.07530060538943963,0.375,0.03749999999999999,0.1875,15.0,1198.1939526507442,798.7959684338294,12119.902251233952,0,0.30248162647839094,37363.99316290223,16544.22043615536,2869.7868880956576,25828.081992860916,56791.15122625851,46671.50830489118,0.0,10119.642921367335,8000000,0.0,0.0,0.0,0.0,16544.22043615536,7754148.800426116,33088.44087231072,474373.75312789006,56791.15122625851
355.0,21642.822477461665,225897.8410998921,337733.2843545386,147795.49733739602,0.0,4395152.073874574,2871778.480856205,3005834.8748046253,0.07515311070258812,0.375,0.03749999999999999,0.1875,15.0,1248.6243736997114,832.4162491331409,12208.755760762706,0,0.3044011043431231,37572.935935057816,16886.66421772693,2955.9099467479205,26603.189520731285,57180.877612036624,46915.523973863936,0.0,10265.353638172686,8000000,0.0,0.0,0.0,0.0,16886.66421772693,7752459.3364227135,33773.32843545386,485528.7816919346,57180.877612036624
356.0,22517.155861076204,226746.81423987864,343920.6645228014,151911.4044609014,0.0,4428184.53074377,2826719.43017164,3022876.6595342825,0.07501027656047742,0.375,0.03749999999999999,0.1875,15.0,1299.0666842928579,866.0444561952386,12300.512585399361,0,0.30637672301485297,37785.95824417853,17196.03322614007,3038.228089218028,27344.05280296225,57423.869790857476,47035.88251621823,0.0,10387.987274639245,8000000,0.0,0.0,0.0,0.0,17196.03322614007,7750736.029899113,34392.06645228014,495832.0689837028,57423.869790857476
357.0,23387.780917946362,227629.35820423972,349402.1627034057,155809.46203841182,0.0,4462188.378550576,2781582.8575854944,3040210.613161901,0.07487289111444126,0.375,0.03749999999999999,0.1875,15.0,1349.2950529584439,899.5300353056292,12394.967718196045,0,0.3084043486094296,38002.632664523764,17470.108135170285,3116.1892407682362,28045.703166914125,57519.94577125702,47033.159881820844,0.0,10486.78588943618,8000000,0.0,0.0,0.0,0.0,17470.108135170285,7748982.860877888,34940.21627034057,505211.62474181753,57519.94577125702
